,item,cond,P1,P2,Stimulus
159,20,7,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land."
160,20,8,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land."
161,21,1,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
162,21,2,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
163,21,3,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
164,21,4,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
165,21,5,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land."
166,21,6,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land."
167,21,7,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land."
168,21,8,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land."
169,22,1,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
170,22,2,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
171,22,3,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
172,22,4,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
173,22,5,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land."
174,22,6,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land."
175,22,7,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land."
176,22,8,The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.","The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string. Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land."
177,23,1,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
178,23,2,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
179,23,3,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will wasn't as brave as Jane but they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the right of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
180,23,4,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.",The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string.,"Naomi had always been curious about the many abandoned pieces of equipment that littered the fields around her home. She was very brave for her age but wasn’t as brave as her little sister Jane. Jane could find adventure where ever she went. Sometimes, when their older brother Will came home from school, the three would go off exploring the countryside together. Will was braver than Jane and they loved to pretend that they were explorers in some vast unknown land.The farm that lay on the outskirts of town was large but had over the years become more and more derelict. To the left of the only barn still is use stood a rusty old tractor. Most of the equipment was almost completely unusable and had accumulated so much rust that all of it looked a reddish brown regardless of what colour it had been before. The only regularly used piece of equipment was a quad bike which stood somewhere to the left of the barn. If the quad bike was to break it would spell disaster for the farmer and his family who were holding on to their property by a string."
